Zona;Factura;Fecha;Cod;Cliente;Código;Producto;Cant;Costo unitario;Valor bruto;Descuento;Valor a pagar
10;26142;11/04/2005;13101;DISTABLASA;KA708151FPE;NOVOKOR FAN. PERAL D/D -A;4;103,11;412,46;36,26;376,20
10;26245;14/04/2005;13101;DISTABLASA;KA708151FPE;NOVOKOR FAN. PERAL D/D -A;3;64,89;194,67;27,20;167,47
10;26299;18/04/2005;13101;DISTABLASA;KA708151FPE;NOVOKOR FAN. PERAL D/D -A;3;64,89;194,67;27,20;167,47
10;26142;11/04/2005;13101;DISTABLASA;KA708151FPE;NOVOKOR FAN. PERAL D/D -A;4;103,11;412,46;36,26;376,20
10;26000;4/04/2005;13101;DISTABLASA;KA708151FPR;NOVOKOR F.PALO ROSA D/D -A- 15;10;219,74;2197,42;90,66;2106,76
10;25998;4/04/2005;13101;DISTABLASA;KA708151FPR;NOVOKOR F.PALO ROSA D/D -A- 15;2;43,95;87,90;18,13;69,76
10;26418;22/04/2005;13101;DISTABLASA;KA708151FPR;NOVOKOR F.PALO ROSA D/D -A- 15;5;109,87;549,35;45,33;504,02
10;26000;4/04/2005;13101;DISTABLASA;KA708151FPR;NOVOKOR F.PALO ROSA D/D -A- 15;10;219,74;2197,42;90,66;2106,76
10;26005;4/04/2005;13101;DISTABLASA;KA708151FPR;NOVOKOR F.PALO ROSA D/D -A- 15;10;219,74;2197,42;90,66;2106,76
10;26247;14/04/2005;13101;DISTABLASA;KA708151FPR;NOVOKOR F.PALO ROSA D/D -A- 15;10;219,74;2197,42;90,66;2106,76
10;25997;4/04/2005;13101;DISTABLASA;KA708151LBN;NOVOKOR LISO NORDIC D/D -A- 15;7;147,48;1032,36;59,54;972,82
10;26028;5/10/2005;13101;DISTABLASA;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;5;72,42;362,12;28,86;333,26
10;26385;21/10/2005;13101;DISTABLASA;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;15;217,27;3259,09;86,58;3172,51
10;26299;18/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;1;16,84;16,84;6,76;10,08
10;26029;5/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;2;33,68;67,36;13,52;53,84
10;26416;22/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;2;33,68;67,36;13,52;53,84
10;26385;21/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;5;84,20;420,99;33,79;387,20
10;26417;22/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;38;639,91;24316,61;256,80;24059,81
10;26245;14/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;75;1262,98;94723,65;506,85;94216,80
10;26028;5/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;152;2559,64;389065,82;1027,22;388038,60
10;26258;14/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;160;2694,36;431097,86;1081,28;430016,58
10;26061;6/10/2005;13101;DISTABLASA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;195;3283,75;640331,87;1317,81;639014,06
10;25999;4/10/2005;13101;DISTABLASA;KA708191FAB;NOVOKOR FAN.ABEDUL D/D -A- 19;10;242,32;2423,21;100,64;2322,57
10;26382;21/10/2005;13101;DISTABLASA;KA708191FAB;NOVOKOR FAN.ABEDUL D/D -A- 19;10;133,16;1331,59;100,64;1230,95
10;26417;22/10/2005;13101;DISTABLASA;KA708191FAZ;NOVOKOR FAN. AZUL D/D -A- 19;2;48,96;97,92;20,13;77,79
10;26256;14/10/2005;13101;DISTABLASA;KA708191FCH;NOVOKOR FAN. CHAMPA D/D -A- 19;1;22,02;22,02;9,51;12,50
10;26245;14/10/2005;13101;DISTABLASA;KA708191FCH;NOVOKOR FAN. CHAMPA D/D -A- 19;5;110,08;550,38;47,57;502,81
10;25995;20/10/2005;13101;DISTABLASA;KA708191FCY;NOVOKOR FAN. CHERRY D/D -A- 19;10;242,32;2423,21;80,92;2342,29
10;25995;4/10/2005;13101;DISTABLASA;KA708191FCY;NOVOKOR FAN. CHERRY D/D -A- 19;10;242,32;2423,21;80,92;2342,29
10;26349;20/10/2005;13101;DISTABLASA;KA708191FCY;NOVOKOR FAN. CHERRY D/D -A- 19;10;242,32;2423,21;100,64;2322,57
10;25998;4/10/2005;13101;DISTABLASA;KA708191FGT;NOVOKOR FAN. GRAFIT D/D -A- 19;6;151,28;907,70;60,38;847,31
10;25997;4/10/2005;13101;DISTABLASA;KA708191FGT;NOVOKOR FAN. GRAFIT D/D -A- 19;20;504,28;10085,52;201,28;9884,24
10;26000;4/10/2005;13101;DISTABLASA;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;20;503,37;10067,49;201,28;9866,21
10;26416;22/10/2005;13101;DISTABLASA;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;2;50,34;100,67;20,13;80,55
10;26418;22/10/2005;13101;DISTABLASA;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;10;251,69;2516,87;100,64;2416,23
10;26000;4/10/2005;13101;DISTABLASA;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;20;503,37;10067,49;201,28;9866,21
10;26005;4/10/2005;13101;DISTABLASA;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;20;503,37;10067,49;201,28;9866,21
10;26418;22/10/2005;13101;DISTABLASA;KA708191FHC;NOVOKOR FAN.HAYA CATEDRAL;5;157,53;787,66;50,32;737,34
10;26245;14/10/2005;13101;DISTABLASA;KA708191FMA;NOVOKOR FAN. MAPLE D/D -A 19;5;120,88;604,39;50,32;554,07
10;26417;22/10/2005;13101;DISTABLASA;KA708191FNE;NOVOKOR FAN. NEGRO D/D -A- 19;20;418,37;8367,47;190,28;8177,19
10;26418;22/10/2005;13101;DISTABLASA;KA708191FPR;NOVOKOR F.PALO ROSA D/D -A- 19;5;121,16;605,80;50,32;555,48
10;26156;11/10/2005;13101;DISTABLASA;KA708191FPR;NOVOKOR F.PALO ROSA D/D -A- 19;10;596,52;5965,21;100,64;5864,57
10;26247;14/10/2005;13101;DISTABLASA;KA708191FPR;NOVOKOR F.PALO ROSA D/D -A- 19;10;242,32;2423,21;100,64;2322,57
10;26002;4/10/2005;13101;DISTABLASA;KA708192FHA;NOVOKOR FAN. HAYA D/B -A- 19;62;1372,26;85080,06;534,94;84545,12
10;26109;7/10/2005;13101;DISTABLASA;KA708195FBB;NOVOKOR FAN. BALANC B/B -A- 19;3;57,29;171,88;22,18;149,70
10;26107;7/10/2005;13101;DISTABLASA;KA708195FBB;NOVOKOR FAN. BALANC B/B -A- 19;10;190,98;1909,77;73,92;1835,85
10;26385;21/10/2005;13101;DISTABLASA;KA708195FBB;NOVOKOR FAN. BALANC B/B -A- 19;20;381,95;7639,08;147,84;7491,24
10;25999;4/10/2005;13101;DISTABLASA;KA708251FAB;NOVOKOR FAN. ABEDUL D/D -A- 25;10;266,38;2663,81;108,66;2555,15
10;26000;4/10/2005;13101;DISTABLASA;KA708251FAZ;NOVOKOR FAN. AZUL D/D -A- 25;5;139,79;698,97;54,33;644,64
10;25998;4/10/2005;13101;DISTABLASA;KA708251FAZ;NOVOKOR FAN. AZUL D/D -A- 25;5;139,79;698,97;54,33;644,64
10;26000;4/10/2005;13101;DISTABLASA;KA708251FAZ;NOVOKOR FAN. AZUL D/D -A- 25;5;139,79;698,97;54,33;644,64
10;26005;4/10/2005;13101;DISTABLASA;KA708251FAZ;NOVOKOR FAN. AZUL D/D -A- 25;5;139,79;698,97;54,33;644,64
10;25995;4/10/2005;13101;DISTABLASA;KA708251FCY;NOVOKOR F.CHERRY D/D -A- 25;10;266,38;2663,81;108,66;2555,15
10;26385;21/10/2005;13101;DISTABLASA;KA708251FHA;NOVOKOR FAN. HAYA D/D -A- 25;5;143,23;716,17;54,33;661,84
10;26418;22/10/2005;13101;DISTABLASA;KA708251FHA;NOVOKOR FAN. HAYA D/D -A- 25;5;143,23;716,17;54,33;661,84
10;26383;21/10/2005;13101;DISTABLASA;KA708251FHC;NOVOKOR FAN. HAYA CATEDRAL;5;143,06;715,32;54,33;660,99
10;26000;4/10/2005;13101;DISTABLASA;KA708251FNE;NOVOKOR FAN. NEGRO D/D -A- 25;5;121,98;609,92;52,89;557,03
10;26000;4/10/2005;13101;DISTABLASA;KA708251FNE;NOVOKOR FAN. NEGRO D/D -A- 25;5;121,98;609,92;52,89;557,03
10;26005;4/10/2005;13101;DISTABLASA;KA708251FNE;NOVOKOR FAN. NEGRO D/D -A- 25;5;121,98;609,92;52,89;557,03
10;26303;18/10/2005;13101;DISTABLASA;KA708251FNE;NOVOKOR FAN. NEGRO D/D -A- 25;5;121,98;609,92;52,89;557,03
10;25995;4/10/2005;13101;DISTABLASA;KA708251FPR;NOVOKOR F.PALO ROSA D/D -A- 25;10;277,10;2771,01;108,66;2662,35
10;26385;21/10/2005;13101;DISTABLASA;KA708251FSA;NOVOKOR FAN. SAPELL D/D -A- 25;5;142,05;710,24;54,33;655,91
10;26107;7/10/2005;13101;DISTABLASA;KA708251FSA;NOVOKOR FAN. SAPELL D/D -A- 25;10;284,10;2840,98;108,66;2732,32
10;25895;29/03/2005;13101;DISTABLASA;KA708254FB/;NOVOKOR FAN. BALANCE B/ -A- 25;5;101,10;505,52;37,28;468,24
10;26414;22/10/2005;13101;DISTABLASA;MAL60830;"MDF ""A"" 6X8X30 LIVIANO";40;1492,47;59698,66;220,92;59477,74
10;26416;22/10/2005;13101;DISTABLASA;MAL60838;"MDF ""A"" 6X8X38 LIVIANO";15;703,09;10546,37;106,11;10440,26
10;26368;21/10/2005;13101;DISTABLASA;MAL70805;"MDF ""A"" 7X8X5.5 LIVIANO";348;3250,59;1131204,61;544,97;1130659,64
10;26369;21/10/2005;13101;DISTABLASA;MAL70805;"MDF ""A"" 7X8X5.5 LIVIANO";783;7313,82;5726723,34;1226,18;5725497,16
10;26346;20/10/2005;13101;DISTABLASA;MAL70805;"MDF ""A"" 7X8X5.5 LIVIANO";870;8126,47;7070028,81;1362,42;7068666,39
10;26109;7/10/2005;13101;DISTABLASA;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";15;214,01;3210,17;34,68;3175,49
10;26107;7/10/2005;13101;DISTABLASA;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";30;428,02;12840,68;69,36;12771,32
10;26368;21/10/2005;13101;DISTABLASA;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";220;3138,83;690543,13;508,64;690034,49
10;26369;21/10/2005;13101;DISTABLASA;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";220;3138,83;690543,13;508,64;690034,49
10;26346;20/10/2005;13101;DISTABLASA;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";330;4708,25;1553722,04;762,96;1552959,08
10;26109;7/10/2005;13101;DISTABLASA;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";12;218,39;2620,72;35,27;2585,45
10;26107;7/10/2005;13101;DISTABLASA;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";30;545,98;16379,48;88,17;16291,31
10;26368;21/10/2005;13101;DISTABLASA;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";42;764,38;32103,78;123,44;31980,34
10;26346;20/10/2005;13101;DISTABLASA;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";68;1496,32;101749,78;242,28;101507,50
10;26368;21/10/2005;13101;DISTABLASA;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";136;2992,64;406999,12;484,57;406514,55
10;26368;21/10/2005;13101;DISTABLASA;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";28;739,85;20715,71;119,59;20596,12
10;26346;20/10/2005;13101;DISTABLASA;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";84;2219,54;186441,39;358,76;186082,63
10;26346;20/10/2005;13101;DISTABLASA;MAL70825;"MDF ""A"" 7X8X25 LIVIANO";40;1476,46;59058,56;239,92;58818,64
10;26346;20/10/2005;13101;DISTABLASA;MAL70825;"MDF ""A"" 7X8X25 LIVIANO";80;2952,93;236234,24;479,84;235754,40
10;26159;11/10/2005;13101;DISTABLASA;NAL40704;"NOVOPLY ""A"" 4x07x04";800;2695,68;2156544,00;680,00;2155864,00
10;26249;14/10/2005;13101;DISTABLASA;NAL70804;"NOVOPLY ""A"" 7x08x04";40;178,14;7125,57;67,92;7057,65
10;26156;11/10/2005;13101;DISTABLASA;NAL70809;"NOVOPLY ""A"" 7x08x09";3;32,16;96,49;8,23;88,26
10;26300;18/10/2005;13101;DISTABLASA;NAL70815;"NOVOPLY ""A"" 7x08x15";8;86,54;692,30;32,72;659,58
10;26248;14/10/2005;13101;DISTABLASA;NAL70815;"NOVOPLY ""A"" 7x08x15";12;129,81;1557,68;49,08;1508,60
10;25896;29/03/2005;13101;DISTABLASA;NAL70815;"NOVOPLY ""A"" 7x08x15";28;302,88;8480,70;114,52;8366,18
10;26003;4/10/2005;13101;DISTABLASA;NAL70815;"NOVOPLY ""A"" 7x08x15";100;1081,72;108172,20;409,00;107763,20
10;26004;4/10/2005;13101;DISTABLASA;NAL70815;"NOVOPLY ""A"" 7x08x15";100;1081,72;108172,20;409,00;107763,20
10;26109;7/10/2005;13101;DISTABLASA;NAL70819;"NOVOPLY ""A"" 7x08x19";11;144,09;1585,04;54,82;1530,21
10;26258;14/10/2005;13101;DISTABLASA;NAL70819;"NOVOPLY ""A"" 7x08x19";12;157,19;1886,33;59,81;1826,52
10;26107;7/10/2005;13101;DISTABLASA;NAL70819;"NOVOPLY ""A"" 7x08x19";100;1309,95;130994,90;498,40;130496,50
10;25997;4/10/2005;13101;DISTABLASA;NAL70830;"NOVOPLY ""A"" 7x08x30";5;96,81;484,04;37,86;446,18
10;26303;18/10/2005;13101;DISTABLASA;NAL70830;"NOVOPLY ""A"" 7x08x30";5;96,81;484,04;37,86;446,18
10;25998;4/10/2005;13101;DISTABLASA;NAT70806;"NOVOPLY TROPICAL ""A"" 7X08X06";5;45,70;228,51;16,73;211,78
10;25997;4/10/2005;13101;DISTABLASA;NAT70806;"NOVOPLY TROPICAL ""A"" 7X08X06";20;182,81;3656,13;66,92;3589,21
10;26299;18/10/2005;13101;DISTABLASA;NAT70809;"NOVOPLY TROPICAL ""A"" 7X08X09";19;235,29;4470,50;85,69;4384,81
10;26255;14/10/2005;13101;DISTABLASA;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";2;36,88;73,76;12,96;60,81
10;25998;4/10/2005;13101;DISTABLASA;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";8;147,52;1180,18;51,82;1128,36
10;26160;11/10/2005;13101;DISTABLASA;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";18;420,09;7561,63;116,60;7445,02
10;26381;21/10/2005;13101;DISTABLASA;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";40;737,61;29504,59;259,12;29245,47
10;26382;21/10/2005;13101;DISTABLASA;NAT70825;"NOVOPLY TROPICAL ""A"" 7X08X25";10;288,30;2882,96;105,96;2777,00
10;26256;14/10/2005;13101;DISTABLASA;NBL70804;"NOVOPLY ""B"" 7x08x04";143;636,85;91069,21;339,94;90729,27
10;26256;14/10/2005;13101;DISTABLASA;NBL70806;"NOVOPLY ""B"" 7x08x06";4;22,11;88,43;11,68;76,75
10;26001;4/10/2005;13101;DISTABLASA;NBL70806;"NOVOPLY ""B"" 7x08x06";12;66,32;795,84;35,04;760,80
10;26157;11/10/2005;13101;DISTABLASA;NBL70806;"NOVOPLY ""B"" 7x08x06";20;163,41;3268,16;58,41;3209,76
10;26156;11/10/2005;13101;DISTABLASA;NBL70806;"NOVOPLY ""B"" 7x08x06";70;571,93;40035,01;204,43;39830,58
10;26002;4/10/2005;13101;DISTABLASA;NBL70806;"NOVOPLY ""B"" 7x08x06";100;552,67;55266,90;292,04;54974,86
10;26256;14/10/2005;13101;DISTABLASA;NBL70809;"NOVOPLY ""B"" 7x08x09";11;80,61;886,67;42,26;844,41
10;26256;14/10/2005;13101;DISTABLASA;NBL70812;"NOVOPLY ""B"" 7x08x12";45;408,66;18389,75;207,90;18181,85
10;26256;14/10/2005;13101;DISTABLASA;NBL70815;"NOVOPLY ""B"" 7x08x15";5;54,09;270,43;28,63;241,80
10;26029;5/10/2005;13101;DISTABLASA;NBL70815;"NOVOPLY ""B"" 7x08x15";28;440,03;12320,72;160,33;12160,39
10;26160;11/10/2005;13101;DISTABLASA;NBL70815;"NOVOPLY ""B"" 7x08x15";28;302,88;8480,70;160,33;8320,37
10;26255;14/10/2005;13101;DISTABLASA;NBL70815;"NOVOPLY ""B"" 7x08x15";35;378,60;13251,09;200,41;13050,68
10;26107;7/10/2005;13101;DISTABLASA;NBL70815;"NOVOPLY ""B"" 7x08x15";37;400,24;14808,77;211,86;14596,91
10;25997;4/10/2005;13101;DISTABLASA;NBT70809;"NOVOPLY TROPICAL ""B"" 7x08x09";27;334,36;9027,68;170,48;8857,20
10;26379;21/10/2005;13101;DISTABLASA;NBT70815;"NOVOPLY TROPICAL ""B"" 7x08x15";5;92,20;461,01;45,35;415,66
10;26160;11/10/2005;13101;DISTABLASA;NBT70815;"NOVOPLY TROPICAL ""B"" 7x08x15";14;326,74;4574,32;126,97;4447,35
10;25997;4/10/2005;13101;DISTABLASA;NBT70815;"NOVOPLY TROPICAL ""B"" 7x08x15";20;368,81;7376,15;181,38;7194,76
10;25994;4/10/2005;13101;DISTABLASA;VA708061FGN;TROP.KOR FAN. GRANITO  D/D -A-;50;1017,29;50864,65;480,50;50384,15
10;26378;21/10/2005;13101;DISTABLASA;VA708155FBB;TROP.KOR FAN. BALAN B/B -A- 15;38;930,67;35365,49;337,82;35027,67
10;26196;12/10/2005;11115;ECONOMIA DEL MAESTRO;0104020057;FILO NOGAL PVC 22 mm.;4800;433,78;2082124,80;62,40;2082062,40
10;25932;31/03/2005;11115;ECONOMIA DEL MAESTRO;0104020058;FILO HAYA PVC 22 mm.;3600;321,41;1157068,80;46,80;1157022,00
10;25932;31/03/2005;11115;ECONOMIA DEL MAESTRO;0104020075;FILO SAPELLY PVC 22 mm.;2400;206,02;494438,40;31,20;494407,20
10;25932;31/03/2005;11115;ECONOMIA DEL MAESTRO;0104020076;FILO CEREZO PVC 22 mm.;2400;219,67;527212,80;31,20;527181,60
10;26078;7/10/2005;11115;ECONOMIA DEL MAESTRO;0104020076;FILO CEREZO PVC 22 mm.;2400;219,67;527212,80;31,20;527181,60
10;26355;21/10/2005;11115;ECONOMIA DEL MAESTRO;0104020076;FILO CEREZO PVC 22 mm.;2400;219,67;527212,80;31,20;527181,60
10;25933;31/03/2005;11115;ECONOMIA DEL MAESTRO;0104020082;FILO MAPLE PVC 22 mm/0.45mm.;4800;424,27;2036505,60;62,40;2036443,20
10;25932;31/03/2005;11115;ECONOMIA DEL MAESTRO;0104020084;FILO GRAFITO PVC 22 mm/0.45mm.;2400;209,90;503769,60;26,40;503743,20
10;26286;15/10/2005;11115;ECONOMIA DEL MAESTRO;0104020089;FILO HAYA PVC 22 mm/2mm..;1800;492,05;885686,40;73,98;885612,42
10;26078;7/10/2005;11115;ECONOMIA DEL MAESTRO;0104020089;FILO HAYA PVC 22 mm/2mm..;2400;656,06;1574553,60;98,64;1574454,96
10;26384;21/10/2005;11115;ECONOMIA DEL MAESTRO;0104020095;FILO MAPLE PVC 22 X 2 MM;150;38,71;5807,03;6,17;5800,86
10;26190;12/10/2005;11115;ECONOMIA DEL MAESTRO;0104020098;FILO NEGRO PVC 29 X 2 MM;900;207,41;186664,50;32,31;186632,19
10;25932;31/03/2005;11115;ECONOMIA DEL MAESTRO;0104020101;FILO PVC  BLANCO 19 X 2 MM;1200;206,24;247492,80;31,08;247461,72
10;26110;7/10/2005;11115;ECONOMIA DEL MAESTRO;0801010002;PISO NOVOPARQUET BEECH;50;899,62;44980,98;158,05;44822,93
10;26110;7/10/2005;11115;ECONOMIA DEL MAESTRO;0801010008;BARREDERA TRANSITION BEECH;20;179,31;3586,19;46,98;3539,21
10;26111;7/10/2005;11115;ECONOMIA DEL MAESTRO;FA708061FHA;NOVOFOIL FAN. HAYA. D/D -A- 06;25;386,69;9667,35;126,46;9540,90
10;25971;1/10/2005;11115;ECONOMIA DEL MAESTRO;FA708061FHA;NOVOFOIL FAN. HAYA. D/D -A- 06;35;541,37;18948,01;177,04;18770,97
10;26113;7/10/2005;11115;ECONOMIA DEL MAESTRO;FA708061FNE;NOVOFOIL FAN. NEGRO D/D -A- 06;81;1091,30;88394,91;681,28;87713,63
10;25970;1/10/2005;11115;ECONOMIA DEL MAESTRO;FA708061LMQ;NOVOFOIL LISO MARQ. D/D -A- 06;80;987,07;78965,63;336,00;78629,63
10;26070;7/10/2005;11115;ECONOMIA DEL MAESTRO;FA708063FCE;NOVOFOIL FAN. CEREZO D/ -A- 06;80;887,58;71006,02;250,77;70755,25
10;26072;7/10/2005;11115;ECONOMIA DEL MAESTRO;FA708063FGR;NOVOFOIL FAN. GRIS D/ -A- 06;10;113,27;1132,75;36,74;1096,01
10;26068;7/10/2005;11115;ECONOMIA DEL MAESTRO;FA708063FGR;NOVOFOIL FAN. GRIS D/ -A- 06;40;453,10;18123,94;146,94;17976,99
10;26111;7/10/2005;11115;ECONOMIA DEL MAESTRO;FA708063FHA;NOVOFOIL FAN. HAYA D/ -A- 06;50;558,39;27919,53;189,91;27729,62
10;26364;21/10/2005;11115;ECONOMIA DEL MAESTRO;FA708063FNN;NOVOFOIL FAN. NOGALN D/ -A- 06;52;568,65;29569,75;158,19;29411,56
10;26364;21/10/2005;11115;ECONOMIA DEL MAESTRO;FA708063FSA;NOVOFOIL FAN. SAPELL D/ -A- 06;37;455,79;16864,41;140,53;16723,88
10;26230;14/10/2005;11115;ECONOMIA DEL MAESTRO;FA708063LMQ;NOVOFOIL LISO MARQUE D/ -A- 06;68;653,01;44404,83;233,34;44171,49
10;25970;1/04/2005;11115;ECONOMIA DEL MAESTRO;FA708063LMQ;NOVOFOIL LISO MARQUE D/ -A- 06;80;768,25;61459,97;274,51;61185,46
10;26014;4/04/2005;11115;ECONOMIA DEL MAESTRO;FA708063LMQ;NOVOFOIL LISO MARQUE D/ -A- 06;80;768,25;61459,97;274,51;61185,46
10;26227;14/04/2005;11115;ECONOMIA DEL MAESTRO;FA708063LMQ;NOVOFOIL LISO MARQUE D/ -A- 06;110;1056,34;116197,75;377,45;115820,30
10;25930;31/03/2005;11115;ECONOMIA DEL MAESTRO;FA708091FCE;NOVOFOIL FAN. CEREZ D/D -A- 09;20;342,45;6849,07;85,74;6763,33
10;25943;31/03/2005;11115;ECONOMIA DEL MAESTRO;FA708091FSA;NOVOFOIL FAN. SAPEL D/D -A- 09;40;782,83;31313,36;213,81;31099,55
10;26252;14/04/2005;11115;ECONOMIA DEL MAESTRO;FA708091LMQ;NOVOFOIL LISO MARQU D/D -A- 09;60;848,37;50902,31;270,14;50632,16
10;25918;30/03/2005;11115;ECONOMIA DEL MAESTRO;FA708093FCE;NOVOFOIL FAN. CEREZO D/ -A- 09;10;128,96;1289,58;34,90;1254,68
10;26014;4/04/2005;11115;ECONOMIA DEL MAESTRO;FA708093FGR;NOVOFOIL FAN. GRIS D/ -A- 09;19;249,44;4739,43;75,46;4663,96
10;26014;4/04/2005;11115;ECONOMIA DEL MAESTRO;FA708093FSA;NOVOFOIL FAN. SAPELL D/ -A- 09;20;282,40;5647,97;82,24;5565,74
10;26387;21/04/2005;11115;ECONOMIA DEL MAESTRO;FA708121LMQ;NOVOFOIL LISO MARQU D/D -A- 12;40;634,75;25389,90;192,75;25197,15
10;26395;22/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151FCE;NOVOFOIL FAN. CEREZ D/D -A- 15;40;823,34;32933,79;209,44;32724,35
10;26422;22/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151FCE;NOVOFOIL FAN. CEREZ D/D -A- 15;120;2470,03;296404,13;628,32;295775,81
10;26063;6/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151FHA;NOVOFOIL FAN. HAYA D/D -A- 15;33;684,09;22574,82;197,60;22377,22
10;25970;1/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151FHA;NOVOFOIL FAN. HAYA D/D -A- 15;40;829,19;33167,78;239,51;32928,26
10;26131;8/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151FHA;NOVOFOIL FAN. HAYA D/D -A- 15;40;995,15;39805,87;239,51;39566,36
10;26230;14/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151FHA;NOVOFOIL FAN. HAYA D/D -A- 15;40;829,19;33167,78;239,51;32928,26
10;26317;19/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151FNN;NOVOFOIL FAN. NOGALN D/D -A-;31;628,23;19475,01;156,41;19318,60
10;26387;21/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151FSA;NOVOFOIL FAN. SAPEL D/D -A- 15;40;921,27;36850,88;239,51;36611,37
10;26328;19/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151LMQ;NOVOFOIL LIS. B.MARQ. D/D -A-;1;17,60;17,60;5,18;12,42
10;26422;22/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151LMQ;NOVOFOIL LIS. B.MARQ. D/D -A-;20;352,01;7040,19;103,60;6936,59
10;25970;1/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151LMQ;NOVOFOIL LIS. B.MARQ. D/D -A-;40;869,97;34798,86;207,20;34591,66
10;26134;8/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151LMQ;NOVOFOIL LIS. B.MARQ. D/D -A-;40;704,02;28160,77;207,20;27953,57
10;26327;19/04/2005;11115;ECONOMIA DEL MAESTRO;FA708151LMQ;NOVOFOIL LIS. B.MARQ. D/D -A-;40;704,02;28160,77;207,20;27953,57
10;25879;28/03/2005;11115;ECONOMIA DEL MAESTRO;FA708153FHA;NOVOFOIL FAN. HAYA D/ -A- 15;40;657,20;26287,86;191,91;26095,94
10;25970;1/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153FHA;NOVOFOIL FAN. HAYA D/ -A- 15;40;657,20;26287,86;191,91;26095,94
10;26421;22/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153FHA;NOVOFOIL FAN. HAYA D/ -A- 15;40;657,20;26287,86;191,91;26095,94
10;26327;19/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153FMA;NOVOFOIL FAN. MAPLE D/ -A- 15;40;647,08;25883,06;177,58;25705,48
10;26015;4/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153LMQ;NOVOFOIL LIS. MARQ. D/ -A-;20;297,30;5946,09;89,04;5857,05
10;26017;4/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153LMQ;NOVOFOIL LIS. MARQ. D/ -A-;20;297,30;5946,09;89,04;5857,05
10;25970;1/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153LMQ;NOVOFOIL LIS. MARQ. D/ -A-;40;594,61;23784,35;178,08;23606,27
10;26071;7/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153LMQ;NOVOFOIL LIS. MARQ. D/ -A-;40;594,61;23784,35;178,08;23606,27
10;26387;21/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153LMQ;NOVOFOIL LIS. MARQ. D/ -A-;40;594,61;23784,35;178,08;23606,27
10;26422;22/04/2005;11115;ECONOMIA DEL MAESTRO;FA708153LMQ;NOVOFOIL LIS. MARQ. D/ -A-;40;594,61;23784,35;178,08;23606,27
